is_wordforms_sentence_1559_0003.txt	en_wordforms_sentence_1559_0151.txt	Sígild aflfræði er skipt niður í tvo hluta, stöðufræði (sem fjallar um hluti í kyrrstöðu) og hreyfifræði (sem fjallar um hluti á hreyfingu).	It is more often accurate because it describes particles and bodies with rest mass.	
is_wordforms_sentence_1559_0003.txt	en_wordforms_sentence_1559_0159.txt	Sígild aflfræði er skipt niður í tvo hluta, stöðufræði (sem fjallar um hluti í kyrrstöðu) og hreyfifræði (sem fjallar um hluti á hreyfingu).	In his "Elementa super demonstrationem ponderum", medieval mathematician Jordanus de Nemore introduced the concept of "positional gravity" and the use of component forces.	
is_wordforms_sentence_1559_0003.txt	en_wordforms_sentence_1559_0041.txt	Sígild aflfræði er skipt niður í tvo hluta, stöðufræði (sem fjallar um hluti í kyrrstöðu) og hreyfifræði (sem fjallar um hluti á hreyfingu).	When both objects are moving in the same direction, this equation can be simplified to	
is_wordforms_sentence_1559_0004.txt	en_wordforms_sentence_1559_0049.txt	Sígild aflfræði lýsir hversdagslegum hlutum nokkuð vel.	While the position, velocity and acceleration of a particle can be described with respect to any observer in any state of motion, classical mechanics assumes the existence of a special family of reference frames in which the mechanical laws of nature take a comparatively simple form.	
is_wordforms_sentence_1559_0004.txt	en_wordforms_sentence_1559_0016.txt	Sígild aflfræði lýsir hversdagslegum hlutum nokkuð vel.	The motion of a point particle is characterized by a small number of parameters: its position, mass, and the forces applied to it.	
is_wordforms_sentence_1559_0004.txt	en_wordforms_sentence_1559_0070.txt	Sígild aflfræði lýsir hversdagslegum hlutum nokkuð vel.	A force in physics is any action which causes an object's velocity to change; that is, to accelerate.	
is_wordforms_sentence_1559_0004.txt	en_wordforms_sentence_1559_0047.txt	Sígild aflfræði lýsir hversdagslegum hlutum nokkuð vel.	Occasionally, a decrease in the magnitude of velocity "v" is referred to as "deceleration", but generally any change in the velocity over time, including deceleration, is simply referred to as acceleration.	
is_wordforms_sentence_1559_0004.txt	en_wordforms_sentence_1559_0123.txt	Sígild aflfræði lýsir hversdagslegum hlutum nokkuð vel.	QFT deals with small distances and large speeds with many degrees of freedom as well as the possibility of any change in the number of particles throughout the interaction.	
is_wordforms_sentence_1559_0004.txt	en_wordforms_sentence_1559_0031.txt	Sígild aflfræði lýsir hversdagslegum hlutum nokkuð vel.	In pre-Einstein relativity (known as Galilean relativity), time is considered an absolute, i.e., the time interval that is observed to elapse between any given pair of events is the same for all observers.	
is_wordforms_sentence_1559_0004.txt	en_wordforms_sentence_1559_0018.txt	Sígild aflfræði lýsir hversdagslegum hlutum nokkuð vel.	In reality, the kind of objects that classical mechanics can describe always have a non-zero size.	
is_wordforms_sentence_1559_0004.txt	en_wordforms_sentence_1559_0001.txt	Sígild aflfræði lýsir hversdagslegum hlutum nokkuð vel.	Classical mechanics is a physical theory describing the motion of macroscopic objects, from projectiles to parts of machinery, and astronomical objects, such as spacecraft, planets, stars and galaxies.	
is_wordforms_sentence_1559_0005.txt	en_wordforms_sentence_1559_0012.txt	Hún bregst hinsvegar þegar hlutir ferðast um á hraða nálægt ljóshraða, þá þarf að notast við afstæðilega aflfræði.	However, a number of modern sources do include relativistic mechanics in classical physics, which in their view represents classical mechanics in its most developed and accurate form.	
is_wordforms_sentence_1559_0005.txt	en_wordforms_sentence_1559_0009.txt	Hún bregst hinsvegar þegar hlutir ferðast um á hraða nálægt ljóshraða, þá þarf að notast við afstæðilega aflfræði.	When the objects being examined have about the size of an atom diameter, it becomes necessary to introduce the other major sub-field of mechanics: quantum mechanics.	
is_wordforms_sentence_1559_0005.txt	en_wordforms_sentence_1559_0038.txt	Hún bregst hinsvegar þegar hlutir ferðast um á hraða nálægt ljóshraða, þá þarf að notast við afstæðilega aflfræði.	Velocities are directly additive as ; they must be dealt with using vector analysis.	
is_wordforms_sentence_1559_0005.txt	en_wordforms_sentence_1559_0144.txt	Hún bregst hinsvegar þegar hlutir ferðast um á hraða nálægt ljóshraða, þá þarf að notast við afstæðilega aflfræði.	For non-relativistic particles, this wavelength is	
is_wordforms_sentence_1559_0005.txt	en_wordforms_sentence_1559_0093.txt	Hún bregst hinsvegar þegar hlutir ferðast um á hraða nálægt ljóshraða, þá þarf að notast við afstæðilega aflfræði.	If a constant force F is applied to a particle that makes a displacement	
is_wordforms_sentence_1559_0005.txt	en_wordforms_sentence_1559_0173.txt	Hún bregst hinsvegar þegar hlutir ferðast um á hraða nálægt ljóshraða, þá þarf að notast við afstæðilega aflfræði.	He demonstrated that these laws apply to everyday objects as well as to celestial objects.	
is_wordforms_sentence_1559_0005.txt	en_wordforms_sentence_1559_0065.txt	Hún bregst hinsvegar þegar hlutir ferðast um á hraða nálægt ljóshraða, þá þarf að notast við afstæðilega aflfræði.	The limiting case applies when the velocity "u" is very small compared to "c", the speed of light.	
is_wordforms_sentence_1559_0005.txt	en_wordforms_sentence_1559_0136.txt	Hún bregst hinsvegar þegar hlutir ferðast um á hraða nálægt ljóshraða, þá þarf að notast við afstæðilega aflfræði.	Thus the Newtonian equation is an approximation of the relativistic equation for bodies moving with low speeds compared to the speed of light.	
is_wordforms_sentence_1559_0006.txt	en_wordforms_sentence_1559_0038.txt	Þegar kerfi eru svo lítil að taka þarf tillit til skammtafræði hluta eða þegar kerfi eru bæði lítil og ferðast um á hraða nálægt ljóshraða, þá tekur afstæðilega skammtasviðsfræði-kenningin við.	Velocities are directly additive as ; they must be dealt with using vector analysis.	
is_wordforms_sentence_1559_0006.txt	en_wordforms_sentence_1559_0009.txt	Þegar kerfi eru svo lítil að taka þarf tillit til skammtafræði hluta eða þegar kerfi eru bæði lítil og ferðast um á hraða nálægt ljóshraða, þá tekur afstæðilega skammtasviðsfræði-kenningin við.	When the objects being examined have about the size of an atom diameter, it becomes necessary to introduce the other major sub-field of mechanics: quantum mechanics.	O
is_wordforms_sentence_1559_0006.txt	en_wordforms_sentence_1559_0135.txt	Þegar kerfi eru svo lítil að taka þarf tillit til skammtafræði hluta eða þegar kerfi eru bæði lítil og ferðast um á hraða nálægt ljóshraða, þá tekur afstæðilega skammtasviðsfræði-kenningin við.	If "v" is very small compared to "c", "v"2/"c"2 is approximately zero, and so	
is_wordforms_sentence_1559_0006.txt	en_wordforms_sentence_1559_0200.txt	Þegar kerfi eru svo lítil að taka þarf tillit til skammtafræði hluta eða þegar kerfi eru bæði lítil og ferðast um á hraða nálægt ljóshraða, þá tekur afstæðilega skammtasviðsfræði-kenningin við.	Alternatively, a division can be made by region of application:	
is_wordforms_sentence_1559_0006.txt	en_wordforms_sentence_1559_0159.txt	Þegar kerfi eru svo lítil að taka þarf tillit til skammtafræði hluta eða þegar kerfi eru bæði lítil og ferðast um á hraða nálægt ljóshraða, þá tekur afstæðilega skammtasviðsfræði-kenningin við.	In his "Elementa super demonstrationem ponderum", medieval mathematician Jordanus de Nemore introduced the concept of "positional gravity" and the use of component forces.	
is_wordforms_sentence_1559_0006.txt	en_wordforms_sentence_1559_0046.txt	Þegar kerfi eru svo lítil að taka þarf tillit til skammtafræði hluta eða þegar kerfi eru bæði lítil og ferðast um á hraða nálægt ljóshraða, þá tekur afstæðilega skammtasviðsfræði-kenningin við.	Velocity can change in either magnitude or direction, or both.	
is_wordforms_sentence_1559_0006.txt	en_wordforms_sentence_1559_0041.txt	Þegar kerfi eru svo lítil að taka þarf tillit til skammtafræði hluta eða þegar kerfi eru bæði lítil og ferðast um á hraða nálægt ljóshraða, þá tekur afstæðilega skammtasviðsfræði-kenningin við.	When both objects are moving in the same direction, this equation can be simplified to	
is_wordforms_sentence_1559_0006.txt	en_wordforms_sentence_1559_0122.txt	Þegar kerfi eru svo lítil að taka þarf tillit til skammtafræði hluta eða þegar kerfi eru bæði lítil og ferðast um á hraða nálægt ljóshraða, þá tekur afstæðilega skammtasviðsfræði-kenningin við.	When both quantum mechanics and classical mechanics cannot apply, such as at the quantum level with many degrees of freedom, quantum field theory (QFT) is of use.	O
is_wordforms_sentence_1559_0006.txt	en_wordforms_sentence_1559_0157.txt	Þegar kerfi eru svo lítil að taka þarf tillit til skammtafræði hluta eða þegar kerfi eru bæði lítil og ferðast um á hraða nálægt ljóshraða, þá tekur afstæðilega skammtasviðsfræði-kenningin við.	While to a modern reader, many of these preserved ideas come forth as eminently reasonable, there is a conspicuous lack of both mathematical theory and controlled experiment, as we know it.	
is_wordforms_sentence_1559_0007.txt	en_wordforms_sentence_1559_0143.txt	Samt sem áður þá er sígild aflfræði gagnleg vegna þess að hún er mun einfaldari í notkun en hinar kenningarnar og er góð nálgun á mjög marga hluti.	The ray approximation of classical mechanics breaks down when the de Broglie wavelength is not much smaller than other dimensions of the system.	
is_wordforms_sentence_1559_0007.txt	en_wordforms_sentence_1559_0151.txt	Samt sem áður þá er sígild aflfræði gagnleg vegna þess að hún er mun einfaldari í notkun en hinar kenningarnar og er góð nálgun á mjög marga hluti.	It is more often accurate because it describes particles and bodies with rest mass.	
is_wordforms_sentence_1559_0007.txt	en_wordforms_sentence_1559_0109.txt	Samt sem áður þá er sígild aflfræði gagnleg vegna þess að hún er mun einfaldari í notkun en hinar kenningarnar og er góð nálgun á mjög marga hluti.	It is often useful, because many commonly encountered forces are conservative.	
is_wordforms_sentence_1559_0007.txt	en_wordforms_sentence_1559_0146.txt	Samt sem áður þá er sígild aflfræði gagnleg vegna þess að hún er mun einfaldari í notkun en hinar kenningarnar og er góð nálgun á mjög marga hluti.	Again, this happens with electrons before it happens with heavier particles.	
is_wordforms_sentence_1559_0007.txt	en_wordforms_sentence_1559_0120.txt	Samt sem áður þá er sígild aflfræði gagnleg vegna þess að hún er mun einfaldari í notkun en hinar kenningarnar og er góð nálgun á mjög marga hluti.	Many branches of classical mechanics are simplifications or approximations of more accurate forms; two of the most accurate being general relativity and relativistic statistical mechanics.	
is_wordforms_sentence_1559_0007.txt	en_wordforms_sentence_1559_0052.txt	Samt sem áður þá er sígild aflfræði gagnleg vegna þess að hún er mun einfaldari í notkun en hinar kenningarnar og er góð nálgun á mjög marga hluti.	Because there is no external force acting upon it, the object has a constant velocity; that is, it is either at rest or moving uniformly in a straight line.	
is_wordforms_sentence_1559_0008.txt	en_wordforms_sentence_1559_0022.txt	Sígild aflfræði getur lýst hreyfingu stórra hluta eins og bolta, reikistjarna og líka nokkurra smárra hluta eins og lífrænna sameinda.	The center of mass of a composite object behaves like a point particle.	
is_wordforms_sentence_1559_0008.txt	en_wordforms_sentence_1559_0001.txt	Sígild aflfræði getur lýst hreyfingu stórra hluta eins og bolta, reikistjarna og líka nokkurra smárra hluta eins og lífrænna sameinda.	Classical mechanics is a physical theory describing the motion of macroscopic objects, from projectiles to parts of machinery, and astronomical objects, such as spacecraft, planets, stars and galaxies.	O
is_wordforms_sentence_1559_0008.txt	en_wordforms_sentence_1559_0111.txt	Sígild aflfræði getur lýst hreyfingu stórra hluta eins og bolta, reikistjarna og líka nokkurra smárra hluta eins og lífrænna sameinda.	Classical mechanics also describes the more complex motions of extended non-pointlike objects.	
is_wordforms_sentence_1559_0008.txt	en_wordforms_sentence_1559_0174.txt	Sígild aflfræði getur lýst hreyfingu stórra hluta eins og bolta, reikistjarna og líka nokkurra smárra hluta eins og lífrænna sameinda.	In particular, he obtained a theoretical explanation of Kepler's laws of motion of the planets.	
is_wordforms_sentence_1559_0008.txt	en_wordforms_sentence_1559_0049.txt	Sígild aflfræði getur lýst hreyfingu stórra hluta eins og bolta, reikistjarna og líka nokkurra smárra hluta eins og lífrænna sameinda.	While the position, velocity and acceleration of a particle can be described with respect to any observer in any state of motion, classical mechanics assumes the existence of a special family of reference frames in which the mechanical laws of nature take a comparatively simple form.	
is_wordforms_sentence_1559_0008.txt	en_wordforms_sentence_1559_0164.txt	Sígild aflfræði getur lýst hreyfingu stórra hluta eins og bolta, reikistjarna og líka nokkurra smárra hluta eins og lífrænna sameinda.	The reality of that particular experiment is disputed, but he did carry out quantitative experiments by rolling balls on an inclined plane.	
is_wordforms_sentence_1559_0008.txt	en_wordforms_sentence_1559_0160.txt	Sígild aflfræði getur lýst hreyfingu stórra hluta eins og bolta, reikistjarna og líka nokkurra smárra hluta eins og lífrænna sameinda.	The first published causal explanation of the motions of planets was Johannes Kepler's "Astronomia nova," published in 1609.	
is_wordforms_sentence_1559_0008.txt	en_wordforms_sentence_1559_0007.txt	Sígild aflfræði getur lýst hreyfingu stórra hluta eins og bolta, reikistjarna og líka nokkurra smárra hluta eins og lífrænna sameinda.	They are, with some modification, also used in all areas of modern physics.	
is_wordforms_sentence_1559_0008.txt	en_wordforms_sentence_1559_0025.txt	Sígild aflfræði getur lýst hreyfingu stórra hluta eins og bolta, reikistjarna og líka nokkurra smárra hluta eins og lífrænna sameinda.	Non-relativistic mechanics also assumes that forces act instantaneously (see also Action at a distance).	
is_wordforms_sentence_1559_0009.txt	en_wordforms_sentence_1559_0169.txt	Þótt sígild aflfræði sé nokkurnvegin samkvæm öðrum „sígildum“ kenningum eins og rafsegulfræði og varmafræði, þá kom fram ósamræmi á milli kenninga og tilrauna á seinni hluta 19. aldar, sem aðeins nútímakenningar geta útskýrt.	Here they are distinguished from earlier attempts at explaining similar phenomena, which were either incomplete, incorrect, or given little accurate mathematical expression.	
is_wordforms_sentence_1559_0009.txt	en_wordforms_sentence_1559_0184.txt	Þótt sígild aflfræði sé nokkurnvegin samkvæm öðrum „sígildum“ kenningum eins og rafsegulfræði og varmafræði, þá kom fram ósamræmi á milli kenninga og tilrauna á seinni hluta 19. aldar, sem aðeins nútímakenningar geta útskýrt.	Some difficulties were discovered in the late 19th century that could only be resolved by more modern physics.	O
is_wordforms_sentence_1559_0009.txt	en_wordforms_sentence_1559_0159.txt	Þótt sígild aflfræði sé nokkurnvegin samkvæm öðrum „sígildum“ kenningum eins og rafsegulfræði og varmafræði, þá kom fram ósamræmi á milli kenninga og tilrauna á seinni hluta 19. aldar, sem aðeins nútímakenningar geta útskýrt.	In his "Elementa super demonstrationem ponderum", medieval mathematician Jordanus de Nemore introduced the concept of "positional gravity" and the use of component forces.	
is_wordforms_sentence_1559_0009.txt	en_wordforms_sentence_1559_0157.txt	Þótt sígild aflfræði sé nokkurnvegin samkvæm öðrum „sígildum“ kenningum eins og rafsegulfræði og varmafræði, þá kom fram ósamræmi á milli kenninga og tilrauna á seinni hluta 19. aldar, sem aðeins nútímakenningar geta útskýrt.	While to a modern reader, many of these preserved ideas come forth as eminently reasonable, there is a conspicuous lack of both mathematical theory and controlled experiment, as we know it.	
is_wordforms_sentence_1559_0009.txt	en_wordforms_sentence_1559_0156.txt	Þótt sígild aflfræði sé nokkurnvegin samkvæm öðrum „sígildum“ kenningum eins og rafsegulfræði og varmafræði, þá kom fram ósamræmi á milli kenninga og tilrauna á seinni hluta 19. aldar, sem aðeins nútímakenningar geta útskýrt.	Some Greek philosophers of antiquity, among them Aristotle, founder of Aristotelian physics, may have been the first to maintain the idea that "everything happens for a reason" and that theoretical principles can assist in the understanding of nature.	
is_wordforms_sentence_1559_0009.txt	en_wordforms_sentence_1559_0071.txt	Þótt sígild aflfræði sé nokkurnvegin samkvæm öðrum „sígildum“ kenningum eins og rafsegulfræði og varmafræði, þá kom fram ósamræmi á milli kenninga og tilrauna á seinni hluta 19. aldar, sem aðeins nútímakenningar geta útskýrt.	A force originates from within a field, such as an electro-static field (caused by static electrical charges), electro-magnetic field (caused by moving charges), or gravitational field (caused by mass), among others.	
is_wordforms_sentence_1559_0009.txt	en_wordforms_sentence_1559_0190.txt	Þótt sígild aflfræði sé nokkurnvegin samkvæm öðrum „sígildum“ kenningum eins og rafsegulfræði og varmafræði, þá kom fram ósamræmi á milli kenninga og tilrauna á seinni hluta 19. aldar, sem aðeins nútímakenningar geta útskýrt.	As experiments reached the atomic level, classical mechanics failed to explain, even approximately, such basic things as the energy levels and sizes of atoms and the photo-electric effect.	
is_wordforms_sentence_1559_0009.txt	en_wordforms_sentence_1559_0192.txt	Þótt sígild aflfræði sé nokkurnvegin samkvæm öðrum „sígildum“ kenningum eins og rafsegulfræði og varmafræði, þá kom fram ósamræmi á milli kenninga og tilrauna á seinni hluta 19. aldar, sem aðeins nútímakenningar geta útskýrt.	Since the end of the 20th century, classical mechanics in physics has no longer been an independent theory.	
is_wordforms_sentence_1559_0010.txt	en_wordforms_sentence_1559_0108.txt	Sérstaklega þá segir klassísk óafstæðileg rafsegulfræði að ljóshraðinn sé fasti miðað við ljósvaka, sem er erfitt að skýra í heimi sígildrar aflfræði og leiddi til þróunar á takmörkuðu afstæðiskenningunni.	is constant in time.	
is_wordforms_sentence_1559_0010.txt	en_wordforms_sentence_1559_0145.txt	Sérstaklega þá segir klassísk óafstæðileg rafsegulfræði að ljóshraðinn sé fasti miðað við ljósvaka, sem er erfitt að skýra í heimi sígildrar aflfræði og leiddi til þróunar á takmörkuðu afstæðiskenningunni.	where "h" is Planck's constant and "p" is the momentum.	
is_wordforms_sentence_1559_0010.txt	en_wordforms_sentence_1559_0052.txt	Sérstaklega þá segir klassísk óafstæðileg rafsegulfræði að ljóshraðinn sé fasti miðað við ljósvaka, sem er erfitt að skýra í heimi sígildrar aflfræði og leiddi til þróunar á takmörkuðu afstæðiskenningunni.	Because there is no external force acting upon it, the object has a constant velocity; that is, it is either at rest or moving uniformly in a straight line.	
is_wordforms_sentence_1559_0010.txt	en_wordforms_sentence_1559_0102.txt	Sérstaklega þá segir klassísk óafstæðileg rafsegulfræði að ljóshraðinn sé fasti miðað við ljósvaka, sem er erfitt að skýra í heimi sígildrar aflfræði og leiddi til þróunar á takmörkuðu afstæðiskenningunni.	The work–energy theorem states that for a particle of constant mass "m", the total work "W" done on the particle as it moves from position r1 to r2	
is_wordforms_sentence_1559_0010.txt	en_wordforms_sentence_1559_0081.txt	Sérstaklega þá segir klassísk óafstæðileg rafsegulfræði að ljóshraðinn sé fasti miðað við ljósvaka, sem er erfitt að skýra í heimi sígildrar aflfræði og leiddi til þróunar á takmörkuðu afstæðiskenningunni.	where "λ" is a positive constant, the negative sign states that the force is opposite the sense of the velocity.	
is_wordforms_sentence_1559_0010.txt	en_wordforms_sentence_1559_0186.txt	Sérstaklega þá segir klassísk óafstæðileg rafsegulfræði að ljóshraðinn sé fasti miðað við ljósvaka, sem er erfitt að skýra í heimi sígildrar aflfræði og leiddi til þróunar á takmörkuðu afstæðiskenningunni.	The resolution of these problems led to the special theory of relativity, often still considered a part of classical mechanics.	O
is_wordforms_sentence_1559_0010.txt	en_wordforms_sentence_1559_0127.txt	Sérstaklega þá segir klassísk óafstæðileg rafsegulfræði að ljóshraðinn sé fasti miðað við ljósvaka, sem er erfitt að skýra í heimi sígildrar aflfræði og leiddi til þróunar á takmörkuðu afstæðiskenningunni.	In the case of high velocity objects approaching the speed of light, classical mechanics is enhanced by special relativity.	
is_wordforms_sentence_1559_0010.txt	en_wordforms_sentence_1559_0120.txt	Sérstaklega þá segir klassísk óafstæðileg rafsegulfræði að ljóshraðinn sé fasti miðað við ljósvaka, sem er erfitt að skýra í heimi sígildrar aflfræði og leiddi til þróunar á takmörkuðu afstæðiskenningunni.	Many branches of classical mechanics are simplifications or approximations of more accurate forms; two of the most accurate being general relativity and relativistic statistical mechanics.	
is_wordforms_sentence_1559_0011.txt	en_wordforms_sentence_1559_0188.txt	Sameining sígildrar aflfæði og sígildrar varmafræði leiðir til svokallaðrar þversagnar Gibbs, þar sem óreiða er ekki vel skilgreind stærð og einnig til útfjólubláa stórslyssins þar sem svarthlutur sendir frá sér óendanlega mikla orku.	When combined with thermodynamics, classical mechanics leads to the Gibbs paradox of classical statistical mechanics, in which entropy is not a well-defined quantity.	O
is_wordforms_sentence_1559_0011.txt	en_wordforms_sentence_1559_0068.txt	Sameining sígildrar aflfæði og sígildrar varmafræði leiðir til svokallaðrar þversagnar Gibbs, þar sem óreiða er ekki vel skilgreind stærð og einnig til útfjólubláa stórslyssins þar sem svarthlutur sendir frá sér óendanlega mikla orku.	Thereby one can either keep a mapping to a convenient inertial frame, or introduce additionally a fictitious centrifugal force and Coriolis force.	
is_wordforms_sentence_1559_0011.txt	en_wordforms_sentence_1559_0172.txt	Sameining sígildrar aflfæði og sígildrar varmafræði leiðir til svokallaðrar þversagnar Gibbs, þar sem óreiða er ekki vel skilgreind stærð og einnig til útfjólubláa stórslyssins þar sem svarthlutur sendir frá sér óendanlega mikla orku.	The combination of Newton's laws of motion and gravitation provide the fullest and most accurate description of classical mechanics.	
is_wordforms_sentence_1559_0012.txt	en_wordforms_sentence_1559_0169.txt	Tilraunir til lausna á þessum vandamálum leiddu til þróunar á skammtafræði.	Here they are distinguished from earlier attempts at explaining similar phenomena, which were either incomplete, incorrect, or given little accurate mathematical expression.	
is_wordforms_sentence_1559_0012.txt	en_wordforms_sentence_1559_0185.txt	Tilraunir til lausna á þessum vandamálum leiddu til þróunar á skammtafræði.	Some of these difficulties related to compatibility with electromagnetic theory, and the famous Michelson–Morley experiment.	
is_wordforms_sentence_1559_0012.txt	en_wordforms_sentence_1559_0165.txt	Tilraunir til lausna á þessum vandamálum leiddu til þróunar á skammtafræði.	His theory of accelerated motion was derived from the results of such experiments and forms a cornerstone of classical mechanics.	
is_wordforms_sentence_1559_0013.txt	en_wordforms_sentence_1559_0013.txt	Lýsing kenningarinnar.	Description of the theory.	X
is_wordforms_sentence_1559_0013.txt	en_wordforms_sentence_1559_0172.txt	Lýsing kenningarinnar.	The combination of Newton's laws of motion and gravitation provide the fullest and most accurate description of classical mechanics.	
is_wordforms_sentence_1559_0013.txt	en_wordforms_sentence_1559_0115.txt	Lýsing kenningarinnar.	There are two important alternative formulations of classical mechanics: Lagrangian mechanics and Hamiltonian mechanics.	
is_wordforms_sentence_1559_0014.txt	en_wordforms_sentence_1559_0169.txt	Hér verða kynnt grunnhugtök sígildarar aflfræði.	Here they are distinguished from earlier attempts at explaining similar phenomena, which were either incomplete, incorrect, or given little accurate mathematical expression.	
is_wordforms_sentence_1559_0014.txt	en_wordforms_sentence_1559_0133.txt	Hér verða kynnt grunnhugtök sígildarar aflfræði.	In special relativity, the momentum of a particle is given by	
is_wordforms_sentence_1559_0014.txt	en_wordforms_sentence_1559_0042.txt	Hér verða kynnt grunnhugtök sígildarar aflfræði.	Or, by ignoring direction, the difference can be given in terms of speed only:	
is_wordforms_sentence_1559_0014.txt	en_wordforms_sentence_1559_0098.txt	Hér verða kynnt grunnhugtök sígildarar aflfræði.	Gravity is a conservative force, as is the force due to an idealized spring, as given by Hooke's law.	
is_wordforms_sentence_1559_0014.txt	en_wordforms_sentence_1559_0100.txt	Hér verða kynnt grunnhugtök sígildarar aflfræði.	The kinetic energy "E"k of a particle of mass "m" travelling at speed "v" is given by	
is_wordforms_sentence_1559_0014.txt	en_wordforms_sentence_1559_0117.txt	Hér verða kynnt grunnhugtök sígildarar aflfræði.	The expressions given above for momentum and kinetic energy are only valid when there is no significant electromagnetic contribution.	
is_wordforms_sentence_1559_0014.txt	en_wordforms_sentence_1559_0167.txt	Hér verða kynnt grunnhugtök sígildarar aflfræði.	Both Newton's second and third laws were given the proper scientific and mathematical treatment in Newton's "Philosophiæ Naturalis Principia Mathematica.	
is_wordforms_sentence_1559_0015.txt	en_wordforms_sentence_1559_0078.txt	Til einföldunar er skoðað kerfi „punktagnar“, sem er eind (hlutur) þar sem stærð eindarinnar er nánast núll.	So long as the force acting on a particle is known, Newton's second law is sufficient to describe the motion of a particle.	
is_wordforms_sentence_1559_0016.txt	en_wordforms_sentence_1559_0016.txt	Hreyfing punktagnar er skilgreind af fáum kennistærðum: staðsetningu, massa og kröftunum sem virka á hana.	The motion of a point particle is characterized by a small number of parameters: its position, mass, and the forces applied to it.	X
is_wordforms_sentence_1559_0016.txt	en_wordforms_sentence_1559_0080.txt	Hreyfing punktagnar er skilgreind af fáum kennistærðum: staðsetningu, massa og kröftunum sem virka á hana.	As an example, assume that friction is the only force acting on the particle, and that it may be modeled as a function of the velocity of the particle, for example:	
is_wordforms_sentence_1559_0016.txt	en_wordforms_sentence_1559_0017.txt	Hreyfing punktagnar er skilgreind af fáum kennistærðum: staðsetningu, massa og kröftunum sem virka á hana.	Each of these parameters is discussed in turn.	
is_wordforms_sentence_1559_0016.txt	en_wordforms_sentence_1559_0180.txt	Hreyfing punktagnar er skilgreind af fáum kennistærðum: staðsetningu, massa og kröftunum sem virka á hana.	After Newton, classical mechanics became a principal field of study in mathematics as well as physics.	
is_wordforms_sentence_1559_0016.txt	en_wordforms_sentence_1559_0104.txt	Hreyfing punktagnar er skilgreind af fáum kennistærðum: staðsetningu, massa og kröftunum sem virka á hana.	Conservative forces can be expressed as the gradient of a scalar function, known as the potential energy and denoted "E"p:	
is_wordforms_sentence_1559_0017.txt	en_wordforms_sentence_1559_0017.txt	Við munum ræða hverja þessa kennistærð.	Each of these parameters is discussed in turn.	X
is_wordforms_sentence_1559_0017.txt	en_wordforms_sentence_1559_0016.txt	Við munum ræða hverja þessa kennistærð.	The motion of a point particle is characterized by a small number of parameters: its position, mass, and the forces applied to it.	
